id,group,input,target_lufs,ceiling_dbtp,receipt_lufs,ind_lufs,ff_I,receipt_tp,ind_tp,ff_Peak,receipt_lra,ind_lra,A1_tp_excess_db,A2_lufs_err,A3_lufs_diff,A3_tp_diff,A3_lra_diff,crest_db,psr_db,p95_p10_db,corr,side_mid_db,length_delta_frames,lag_samples,max_abs_diff_vs_ref,ind_sr,ind_subtype,ind_finite,clipped_run_fraction,repeat_identical,checks,src_lufs,src_tp,src_lra,sha256,error
T_sine19k_-6_universal,tones,audit-output/synthetic/sine19k_-6.wav,,-1.0,1.409711480140686,1.4097115078000777,1.4,-1.8515046834945679,-1.8515120104452594,-1.2,9.821791735475927e-08,9.828028879610429e-08,-0.8515120104452594,,2.7659391665935118e-08,-7.32695069149969e-06,6.23714413450216e-11,3.1061174129177855,-3.2624121326230804,9.92460309490184e-07,1.0,,0,-14,0.3498002886772156,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-2.64479660987854,-6.000055313110352,2.026550038891628e-09,27fd2892382fb7941dbf177573294ab50505ca01cd16085240fbc2abac5920b5,
T_sine1k_-1dBFS_custom,tones,audit-output/synthetic/sine1k_-1dBFS.wav,,-1.0,-1.0979655981063843,-1.0979655598134526,-1.1,-1.103608250617981,-1.1036173948292176,-1.1,1.192379528447418e-13,5.484501741648273e-12,-0.10361739482921761,,3.829293171442316e-08,-9.144211236655764e-06,5.3652637888035315e-12,3.0161245737197553,-0.006334184000180709,0.0,1.0,,0,0,0.10190683603286743,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low']",-0.9912727475166321,-0.9950118660926819,1.1102230246251565e-13,efa883437281df508aa57ffd4a4422d080830c27d559db243a37b8e7bf8fb427,
T_sine1k_-1dBFS_loud,tones,audit-output/synthetic/sine1k_-1dBFS.wav,,-1.0,-0.600609540939331,-0.6006095532618215,-0.6,-1.1036076545715332,-1.1055604939418857,-1.1,5.623297693091445e-05,6.105456689942113e-05,-0.10556049394188571,,-1.2322490472449488e-08,-0.0019528393703525104,4.821589968506679e-06,2.5337613262139245,-0.5071415901534448,0.0008138094986875899,1.0,,0,133,0.47197213768959045,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-0.9912727475166321,-0.9950118660926819,1.1102230246251565e-13,54a8d587f8cfb850f34128364740e6306aaa2778d4f35a8a26920a610b53c943,
T_sine1k_-1dBFS_universal,tones,audit-output/synthetic/sine1k_-1dBFS.wav,,-1.0,-0.4014209508895874,-0.40142094007230816,-0.4,-1.1034225225448608,-1.1057204294779874,-1.1,1.3362597201194149e-05,3.125499512784957e-05,-0.10572042947798743,,1.0817279239017097e-08,-0.0022979069331265922,1.7892397926655423e-05,2.3457959267674875,-0.705209783446691,0.0004409499335715772,1.0,,0,46,0.35672202706336975,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-0.9912727475166321,-0.9950118660926819,1.1102230246251565e-13,3ba9d5f7acde34aaac88d4476d73d268d3eb63bd5de2501b0a987699f09fb003,
T_sine1k_-20dBFS_custom,tones,audit-output/synthetic/sine1k_-20dBFS.wav,,-1.0,-18.491273880004883,-18.491272986192918,-18.5,-18.495012283325195,-18.500061558036368,-18.5,7.993605777301127e-13,8.245848448495963e-12,-17.500061558036368,,8.938119648860265e-07,-0.005049274711172558,7.44648787076585e-12,3.0131404516787548,-0.00952305301787959,8.277822871605167e-13,0.9999999999999999,,0,0,0.01885010302066803,44100,FLOAT,True,0.0,,['dynamic_range_low'],-19.99127197265625,-19.995012283325195,1.1475265182525618e-12,e85c85793004835163f0e2351473af6cc579ffffed2846a8d96abc51267998a3,
T_sine1k_-20dBFS_loud,tones,audit-output/synthetic/sine1k_-20dBFS.wav,,-1.0,-10.339581489562988,-10.339581615208346,-10.3,-9.521221160888672,-9.523949460270876,-9.5,2.3030143836422212e-07,2.3331831577877438e-07,-8.523949460270876,,-1.256453572295868e-07,-0.0027282993822037582,3.0168774145522548e-09,3.831066359999065,0.8130518406040448,1.5782187483992516e-05,1.0,,0,133,0.23470325767993927,44100,FLOAT,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-19.99127197265625,-19.995012283325195,1.1475265182525618e-12,f87459247eabcf08803e4c766d1efe84b9345aa07032d848bce9ce7e302278e8,
T_sine1k_-20dBFS_universal,tones,audit-output/synthetic/sine1k_-20dBFS.wav,,-1.0,-15.19111156463623,-15.191111399299626,-15.2,-14.895951271057129,-14.896763246938766,-14.9,8.220304152928293e-07,6.8627534233201e-07,-13.896763246938766,,1.6533660485151813e-07,-0.0008119758816373945,-1.3575507296081923e-07,3.3158356879362128,0.2935847087389334,1.177034394572729e-05,1.0,,0,46,0.08745419234037399,44100,FLOAT,True,0.0,,"['dynamic_range_low', 'comp_density_on_compressed_source']",-19.99127197265625,-19.995012283325195,1.1475265182525618e-12,786a33ad2193364e7eb9756fe9826bcc60c05b758fdee5888d6899e0da2ab6e6,
T_sine1k_-6dBFS_custom,tones,audit-output/synthetic/sine1k_-6dBFS.wav,,-1.0,-4.491272926330566,-4.491273010522224,-4.5,-4.495011806488037,-4.500061710706029,-4.5,6.941771601987057e-10,5.891340748576113e-10,-3.500061710706029,,-8.419165720141564e-08,-0.005049904217991674,-1.0504308534109441e-10,3.0131402567859285,-0.00952318159675869,9.15815867585934e-10,1.0,,0,0,0.09447431564331055,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low']",-5.991272926330566,-5.9950103759765625,8.253495664689581e-10,4086dfa405b00fd6f5bafaae5743cc21957f325b2700899052c0c1a4f1e4569b,
T_sine1k_-6dBFS_loud,tones,audit-output/synthetic/sine1k_-6dBFS.wav,,-1.0,-1.95402193069458,-1.9540218944390682,-2.0,-1.103604793548584,-1.1070072704568161,-1.1,1.5291740282918909e-06,1.564403150577931e-06,-0.10700727045681613,,3.625551192598664e-08,-0.0034024769082321438,3.522912228604014e-08,3.8732555281860437,0.8463991940694287,1.563585797548228e-05,1.0,,0,133,0.5039362907409668,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-5.991272926330566,-5.9950103759765625,8.253495664689581e-10,2e4bdaab3520b9ad6973032bd96167c3f7fa4981330e417963f5d34ca76889b8,
T_sine1k_-6dBFS_universal,tones,audit-output/synthetic/sine1k_-6dBFS.wav,,-1.0,-2.291386365890503,-2.291386276352051,-2.3,-2.210925340652466,-2.2125033727667858,-2.2,6.609135994040116e-07,5.963434226430309e-07,-1.2125033727667858,,8.953845176407071e-08,-0.0015780321143199494,-6.457017676098076e-08,3.1054672854339396,0.07772243250915345,1.689524900605477e-05,1.0,,0,46,0.3443426191806793,44100,FLOAT,True,0.0,,"['lufs_very_loud', 'dynamic_range_low', 'comp_density_on_compressed_source']",-5.991272926330566,-5.9950103759765625,8.253495664689581e-10,6bc0bbc3593cedfcc9827d34c575b0198f082f6f5c4a7df3f18f0a33fa9f15d6,
