id,group,input,target_lufs,ceiling_dbtp,receipt_lufs,ind_lufs,ff_I,receipt_tp,ind_tp,ff_Peak,receipt_lra,ind_lra,A1_tp_excess_db,A2_lufs_err,A3_lufs_diff,A3_tp_diff,A3_lra_diff,crest_db,psr_db,p95_p10_db,corr,side_mid_db,length_delta_frames,lag_samples,max_abs_diff_vs_ref,ind_sr,ind_subtype,ind_finite,clipped_run_fraction,repeat_identical,checks,src_lufs,src_tp,src_lra,sha256,error
M_input03_loud,main,fixtures/inputs/input03.wav,-14.0,-1.0,-13.999999046325684,-13.999999494703053,-14.0,-5.652662754058838,-5.649113355625225,-5.6,3.977212905883789,4.003478679386232,-4.649113355625225,5.052969473950952e-07,-4.4837736901115477e-07,0.0035493984336127937,0.02626577350244297,9.982219885311231,6.315736672564956,9.806018249428714,-0.0817449219207411,0.6993902125303585,0,,,48000,PCM_24,True,0.0,,['dynamic_range_low'],-14.050198554992676,-0.8447906970977783,11.520766258239746,2252e64f6e8e5decc373c69def27ec986d9938cf88b303a82e60bd843029add6,
M_input03_oomph,main,fixtures/inputs/input03.wav,-14.0,-1.0,-13.999999046325684,-13.999998827786401,-14.0,-5.359596252441406,-5.362651325779427,-5.4,7.860053062438965,8.017642141036974,-4.362651325779427,1.1722135990765992e-06,2.1853928267034917e-07,-0.0030550733380207973,0.15758907859800964,9.678743410896471,6.109196955911719,16.193100435322897,0.16438189630877317,-1.4006808960903683,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,a743238892678430dfb7fc5616e2801d0979876f04c08eb0056bafafecc24292,
M_input03_punch,main,fixtures/inputs/input03.wav,-14.0,-1.0,-13.999999046325684,-13.999999287025076,-14.0,-5.915717124938965,-5.917310466550704,-5.9,5.613284587860107,5.620383104413333,-4.917310466550704,7.12974923544607e-07,-2.40699392861643e-07,-0.0015933416117395183,0.00709851655322602,9.615343373336128,6.067746926238058,11.948207103236202,-0.07536279863775786,0.6435262326460095,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,2888d50b41e5c870ebc1af0651a55814a520acdd8a2eee051f6097d266a9c3f0,
M_input03_spatial,main,fixtures/inputs/input03.wav,-14.0,-1.0,-13.999999046325684,-13.99999947280333,-14.0,-5.827274322509766,-5.827857078823753,-5.8,7.583280086517334,7.544170897127161,-4.827857078823753,5.271966703190856e-07,-4.2647764608716443e-07,-0.0005827563139870762,-0.039109189390172716,9.629115626899559,5.8604842718943,14.823413088032073,-0.24472764954825915,2.1228790484561433,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,9895141118878d07cf1f4e67063be5673e664590c205c534fb06cf0174ab6948,
M_input03_tape,main,fixtures/inputs/input03.wav,-14.0,-1.0,-14.0,-13.999999767381949,-14.0,-5.7139363288879395,-5.716887096993641,-5.7,7.817682266235352,7.831144821076743,-4.716887096993641,2.3261805104368705e-07,2.3261805104368705e-07,-0.0029507681057019397,0.013462554841391139,9.67217326299874,5.7904022616588176,14.653119080149796,0.02264062154094824,-0.19251586151740296,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,b26ae2187019c1f6d0e15d8f17b10ea830e66b407901dee612c283101882656c,
M_input03_universal,main,fixtures/inputs/input03.wav,-14.0,-1.0,-14.0,-14.000000365292722,-14.0,-5.538684368133545,-5.541642438184082,-5.5,8.99688720703125,9.05555493853047,-4.541642438184082,-3.6529272229302023e-07,-3.6529272229302023e-07,-0.002958070050537387,0.05866773149922011,9.900607111198989,5.73409531298574,16.212402355253403,-0.09188036751250232,0.7818868223940862,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,335af5e59fb0e7d0621a04872c488c44134cd7be3a154a7ab95e7d927e3718b8,
M_input03_warmth,main,fixtures/inputs/input03.wav,-14.0,-1.0,-13.999999046325684,-13.999999337257766,-14.0,-5.642707824707031,-5.645481561790879,-5.6,6.331011772155762,6.229423488939753,-4.645481561790879,6.627422344251954e-07,-2.909320819810546e-07,-0.0027737370838476494,-0.10158828321600843,9.705657551877085,6.203649735968469,13.039642277242951,-0.0367046079665573,0.3121202016446137,0,,,48000,PCM_24,True,0.0,,['export_ok'],-14.050198554992676,-0.8447906970977783,11.520766258239746,7b5412359ccfdf54ea8f43a4c7c609b440cae09026a42dcee0f5e434e6b20f66,
M_input04_clarity,main,fixtures/inputs/input04.wav,-14.0,-1.0,-14.0,-13.999999986720805,-14.0,-2.1291139125823975,-2.1291213357055963,-1.8,7.662631511688232,7.648655814936303,-1.1291213357055963,1.3279194632787039e-08,1.3279194632787039e-08,-7.423123198790904e-06,-0.013975696751929334,13.837015958883256,9.705054753392927,25.695006310419593,0.899356803789592,-12.757688570612737,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,35cca7f8c02c0f49bf58040fbeb70a3b1490210ed1100b63e146563398ecfe0e,
M_input04_custom,main,fixtures/inputs/input04.wav,-14.0,-1.0,-14.72643756866455,-14.72643736048443,-14.7,-0.9999997019767761,-1.0000070634289184,-1.0,8.227448463439941,8.269219848663964,-7.063428918430148e-06,-0.7264373604844305,2.0818012025358712e-07,-7.361452142307101e-06,0.04177138522402224,15.32670791822798,11.606365699607712,27.68167355242868,0.931659847427776,-14.511228432296232,0,,,48000,PCM_24,True,0.0,,"['streaming_headroom_low', 'target_not_reached']",-16.070234298706055,0.0818948820233345,8.340409278869629,272bd05f4ada789384e1cd4679f278b512f9c18af5351de8944039c4efc0df94,
M_input04_loud,main,fixtures/inputs/input04.wav,-14.0,-1.0,-13.999999046325684,-13.999998954995222,-14.0,-2.62135910987854,-2.6213664673420753,-2.1,5.166224479675293,5.237565496116135,-1.6213664673420753,1.0450047778221006e-06,9.133046141585055e-08,-7.357463535306863e-06,0.0713410164408419,13.701122108578977,9.3120517712596,18.402848785504894,0.8444917289690499,-10.741286204267059,0,,,48000,PCM_24,True,0.0,,['export_ok'],-16.070234298706055,0.0818948820233345,8.340409278869629,e784f796c1e947e9639e92d7348bae25ffdd0d1872fa0d1364bfa01a9299d785,
